#OTU ID	description	MPTP_Baseline_115_S118_L001_R1_001	MPTP_Baseline_116_S64_L001_R1_001	MPTP_Baseline_117_S43_L001_R1_001	MPTP_Baseline_118_S29_L001_R1_001	MPTP_Baseline_119_S71_L001_R1_001	MPTP_Baseline_121_S121_L001_R1_001	MPTP_Baseline_165_S30_L001_R1_001	MPTP_Baseline_167_S70_L001_R1_001	MPTP_Baseline_168_S33_L001_R1_001	MPTP_Baseline_169_S112_L001_R1_001	MPTP_Baseline_170_S39_L001_R1_001	MPTP_Baseline_171_S31_L001_R1_001	MPTP_Baseline_172_S34_L001_R1_001	MPTP_Baseline_173_S36_L001_R1_001	MPTP_Baseline_174_S65_L001_R1_001	MPTP_Baseline_175_S120_L001_R1_001	MPTP_Baseline_177_S24_L001_R1_001	MPTP_Baseline_178_S38_L001_R1_001	MPTP_Baseline_179_S35_L001_R1_001	MPTP_Baseline_427_S116_L001_R1_001	MPTP_Baseline_434_S109_L001_R1_001	MPTP_Baseline_435_S22_L001_R1_001	MPTP_Baseline_436_S119_L001_R1_001	MPTP_Baseline_437_S117_L001_R1_001	MPTP_Baseline_465_S67_L001_R1_001	MPTP_Baseline_466_S110_L001_R1_001	MPTP_Baseline_469_S108_L001_R1_001	MPTP_Baseline_473_S56_L001_R1_001	MPTP_Baseline_474_S4_L001_R1_001	MPTP_Baseline_491_S18_L001_R1_001	MPTP_Baseline_494_S61_L001_R1_001	MPTP_Baseline_501_S2_L001_R1_001	MPTP_Baseline_502_S12_L001_R1_001	MPTP_Baseline_503_S17_L001_R1_001	MPTP_Baseline_504_S3_L001_R1_001	MPTP_Baseline_505_S1_L001_R1_001	MPTP_Baseline_507_S15_L001_R1_001	MPTP_Baseline_508_S6_L001_R1_001	MPTP_Baseline_509_S11_L001_R1_001	MPTP_Baseline_510_S20_L001_R1_001	MPTP_Baseline_511_S16_L001_R1_001	MPTP_Baseline_513_S13_L001_R1_001	MPTP_Baseline_514_S8_L001_R1_001	MPTP_Baseline_515_S5_L001_R1_001	MPTP_Baseline_531_S14_L001_R1_001	MPTP_Baseline_550_S63_L001_R1_001	MPTP_Baseline_583_S7_L001_R1_001	MPTP_Baseline_584_S113_L001_R1_001	MPTP_Baseline_585_S62_L001_R1_001	MPTP_Baseline_586_S23_L001_R1_001	MPTP_Baseline_587_S27_L001_R1_001	MPTP_Baseline_590_S25_L001_R1_001	MPTP_Baseline_593_S37_L001_R1_001	MPTP_Baseline_595_S19_L001_R1_001	MPTP_Baseline_596_S9_L001_R1_001	MPTP_Baseline_597_S69_L001_R1_001	MPTP_Baseline_599_S21_L001_R1_001	MPTP_Baseline_606_S32_L001_R1_001	MPTP_Baseline_608_S28_L001_R1_001	MPTP_Baseline_609_S111_L001_R1_001	MPTP_Baseline_611_S10_L001_R1_001	MPTP_Baseline_612_S26_L001_R1_001	MPTP_Baseline_613_S68_L001_R1_001	PFF_Baseline_11_S57_L001_R1_001	PFF_Baseline_12_S48_L001_R1_001	PFF_Baseline_13_S53_L001_R1_001	PFF_Baseline_14_S66_L001_R1_001	PFF_Baseline_15_duplicate_S60_L001_R1_001	PFF_Baseline_15_S123_L001_R1_001	PFF_Baseline_16_S50_L001_R1_001	PFF_Baseline_17_S58_L001_R1_001	PFF_Baseline_18_S115_L001_R1_001	PFF_Baseline_19_S73_L001_R1_001	PFF_Baseline_1921_S54_L001_R1_001	PFF_Baseline_1937_S51_L001_R1_001	PFF_Baseline_1942_S40_L001_R1_001	PFF_Baseline_1943_S55_L001_R1_001	PFF_Baseline_1944_S114_L001_R1_001	PFF_Baseline_1946_S42_L001_R1_001	PFF_Baseline_21_S52_L001_R1_001	PFF_Baseline_25_S44_L001_R1_001	PFF_Baseline_26_S46_L001_R1_001	PFF_Baseline_27_S72_L001_R1_001	PFF_Baseline_28_S59_L001_R1_001	PFF_Baseline_30_S45_L001_R1_001	PFF_Baseline_32_S49_L001_R1_001	PFF_Baseline_35_S122_L001_R1_001	PFF_Baseline_36_S41_L001_R1_001	PFF_Baseline_37_S47_L001_R1_001	Q22_WT_107_S28_L001_R1_001	Q22_WT_108_S21_L001_R1_001	Q22_WT_109_S23_L001_R1_001	Q22_WT_37_S101_L001_R1_001	Q22_WT_405_S124_L001_R1_001	Q22_WT_408_S13_L001_R1_001	Q22_WT_411_S125_L001_R1_001	Q22_WT_517_S27_L001_R1_001	Q22_WT_518_S22_L001_R1_001	Q22_WT_562_S26_L001_R1_001	Q22_WT_564_S19_L001_R1_001	Q22_WT_567_S12_L001_R1_001	Q22_WT_568_S104_L001_R1_001	Q22_WT_569_S16_L001_R1_001	Q22_WT_570_S17_L001_R1_001	Q22_WT_571_S20_L001_R1_001	Q22_WT_573_S18_L001_R1_001	Q22_WT_675_S98_L001_R1_001	Q22_WT_678_S105_L001_R1_001	Q22_WT_681_S87_L001_R1_001	Q22_WT_685_S86_L001_R1_001	Q22_WT_686_S103_L001_R1_001	Q22_WT_688_S99_L001_R1_001	Q22_WT_704_S102_L001_R1_001	Q22_WT_706_S30_L001_R1_001	Q22_WT_708_S85_L001_R1_001	Q22_WT_729_S95_L001_R1_001	Q22_WT_731_S94_L001_R1_001	Q22_WT_732_S92_L001_R1_001	Q22_WT_733_S91_L001_R1_001	Q22_WT_736_S97_L001_R1_001	Q22_WT_739_S29_L001_R1_001	Q22_WT_740_S88_L001_R1_001	Q22_WT_741_S100_L001_R1_001	Q22_WT_743_S93_L001_R1_001	Q22_WT_744_S106_L001_R1_001	Q22_WT_750_S89_L001_R1_001	Q22_WT_751_S96_L001_R1_001	Q22_WT_752_S90_L001_R1_001	Q22_WT_782_S25_L001_R1_001	Q22_WT_783_S31_L001_R1_001	Q22_WT_785_S24_L001_R1_001	Q22_WT_786_S14_L001_R1_001	Q22_WT_787_S15_L001_R1_001	Q22_WT_823_S107_L001_R1_001	taxonomy
P281-PWY	3-phenylpropanoate degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.4054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.8689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
P341-PWY	glycolysis V (Pyrococcus)	532.9546	3100.6075	797.1491	634.8009	371.4979	1533.443	462.9981	831.7731	1113.3793	1841.515	1112.1515	652.1475	1249.1318	327.2716	1574.3985	1171.4454	1601.7562	2698.2778	1208.6597	316.7561	314.9026	1205.3426	1054.7816	434.0018	920.9508	1169.2522	493.0599	518.1803	349.2476	1962.1236	3658.7782	337.4639	552.2101	1396.7934	632.4907	1783.618	653.2994	1144.7806	2694.3383	2710.4321	1232.786	250.4953	896.2961	839.2691	569.7732	871.0225	671.8973	419.1677	370.4751	716.5818	1278.0839999999998	1164.2233	1284.1592	672.3448	489.418	258.0974	259.9559	1830.4141	389.1102	329.24300000000005	3016.9921	507.4893	275.4195	1637.1844	434.7132	581.5434	329.5831	0.0	726.6757	334.5661	126.8364	692.8181	369.2154	820.0496	4128.5999	485.2833	623.7943	1509.969	415.6279	0	292.532	488.2008	623.8098	480.8865	868.8969999999999	2149.9371	2668.7684	887.7957	252.4315	1217.6023	932.3581	406.157	159.336	2428.4006	913.3373	1379.9532	336.9095	448.3963	800.1205	1872.1003	1255.7213	769.7217	342.4079	1209.7941	198.7336	804.4344	822.1096	423.2719	2362.1862	896.0827	766.5816	1083.6682	416.6209	730.8118	1214.612	939.6631	834.4636	259.04900000000004	218.9692	1225.1508	721.7073	754.2825	916.9321	533.4559	280.1757	497.6282	290.1729	871.8723	364.3311	389.1064	276.4339	383.6516	760.4624	656.8938	
P381-PWY	adenosylcobalamin biosynthesis II (late cobalt incorporation)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.7922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
P4-PWY	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	7916.9333	3861.3464	2713.3817	8274.2941	3855.2721	4910.3255	6442.6993	2819.5504	4100.0954	4767.6081	4798.4171	5089.5233	6620.0358	2167.6519	2494.2225	6010.5257	5507.1522	6339.3612	5825.0164	5721.3182	7485.0853	5674.6188	4562.22	2810.9938	7310.8632	4156.7879	4001.7835	7236.4055	6789.7517	7767.7027	7576.6754	4797.4976	8322.4209	7635.0208	5922.8451	6104.7809	5669.5577	2950.4223	4882.9455	4251.843	6997.9592	7162.4933	6801.9063	3715.6824	5182.6688	3035.4989	5449.7864	2351.3706	4564.4861	4750.6561	3721.7659	5203.8956	5764.5061	6748.6137	6419.5733	4631.2189	5921.2682	5092.2503	5872.369000000001	6400.0519	4559.5046	1129.1863	1381.4807	9950.4593	3285.5085	4857.5308	2411.7087	0.0	2988.9572	4107.6875	3908.4282	6191.7481	5406.861	5897.0942	5776.5224	6785.7088	6894.0639	4194.0983	7316.798000000001	0	2647.6988	7042.1585	6997.7918	5181.7844	5563.4351	9388.0467	5481.3389	6996.9714	5095.0576	3970.1657	3404.0477	5720.8330000000005	2517.7849	4173.08	2723.7323	2195.1407	6619.2727	2735.3443	2152.333	3120.4037	7548.8655	3062.2765	6938.8577	5214.1474	5691.6451	4530.6047	2937.6664	4115.4999	12668.6017	6173.906999999999	8430.517	3177.9179	8808.6943	11294.0891	1679.6461	3954.2117	4518.7689	1641.1991	4723.7082	7085.6102	5832.7047	2494.0219	3240.0348	4269.2322	6326.4088	4782.5779	3466.2673	2461.4773	3467.1297	9570.161	2266.2697	5434.0702	2427.9871	3102.8325	
P42-PWY	incomplete reductive TCA cycle	11638.1269	8408.9502	13865.5454	14434.0213	11187.337	16882.726000000002	12079.6518	11410.1023	12116.3068	10897.151000000002	15110.2926	15948.7817	15224.6939	14716.0643	9840.2696	15094.7537	15207.2585	12673.8934	14176.1424	14209.3389	14758.583	14471.5618	10515.5769	14717.0871	12469.572	16040.854	16873.5901	16755.0004	18030.5627	18324.1956	12323.4005	17916.3359	12043.6169	13560.6839	18098.3915	10853.803999999998	15128.7525	14945.0167	15657.0124	14882.7232	11701.9503	11704.8631	12448.886	18492.9444	13160.3164	12288.7315	15350.9727	12523.5616	13080.8285	14771.6606	15271.5349	15713.2383	10885.826000000001	12669.7458	14049.2984	7070.1883	11137.9028	12326.8768	11884.4986	13551.7005	28455.5058	18541.2552	8417.3647	20820.5306	12012.4289	10643.3124	15184.8277	1.3548	15049.3683	13729.0018	9747.1173	14642.3848	14443.5962	13183.0031	23604.5916	13391.7767	12722.6121	17373.4415	15890.3621	0	8528.1168	16531.2557	14719.4099	13737.4836	15840.2917	18912.0065	15697.0323	16593.63	11159.3652	23616.5986	16620.352	9988.2354	21721.8321	15424.5024	18859.9526	14076.2279	17780.0272	13631.3653	18565.1664	21392.3717	20999.648999999998	26552.0962	23095.2441	17363.7389	17269.9153	18539.4727	21077.9758	17891.9607	39069.5227	22327.7689	20558.7763	19030.7744	19663.1697	19581.5454	17049.7072	11221.9803	21720.3	16265.2858	20769.8062	21527.2806	27410.4112	14649.5732	9987.7504	15913.0885	14041.0506	15805.2441	17693.1103	17351.7112	23551.1229	17525.6885	15069.714	17751.1753	17876.6028	17776.4059	
P441-PWY	superpathway of N-acetylneuraminate degradation	5266.2259	10370.5804	6857.2283	6995.0077	6252.2701	14661.419	5932.9765	5898.9396	6687.5271	9940.0018	7228.2045	4060.5289	11325.9478	4038.2774	8928.1145	5113.1445	9374.5149	14242.7452	13127.9534	5314.911999999999	7973.2915	12110.6446	10941.4544	5743.6224	11484.9806	8799.6301	4707.8479	6774.8739	5171.9516	19194.8411	16040.0502	8660.1602	5027.0809	5598.7849	6999.8841	11064.1532	6797.6414	5939.8802	13683.2804	9767.0964	14649.4194	6392.576999999999	6523.9043	7732.4013	3768.2636	5907.725	5088.1563	5109.715	6404.2981	12303.4767	13820.4334	8356.91	5878.4926	7669.7908	6295.0367	5033.4741	4257.0027	11716.3916	2311.7738	7372.0585	8285.5755	3508.7652	3241.2494	19048.1945	6410.6158	10810.0973	5911.0705	0.0	5618.4855	4450.997	2100.5239	8407.4643	8285.8267	4833.3383	16249.2268	6338.6257	3336.9271	9229.8282	5221.6123	0	2626.4705	3476.7775	8897.8937	6357.6641	4865.3834	19661.9074	8686.3308	12594.685	3565.0581	14522.5357	5023.5842	1826.1713	1937.7155	7874.1353	7070.4908	11593.8164	7163.6422	4560.8874	5067.7461	8981.0798	6890.7903	3199.8836	9151.3117	10958.4907	4548.4355	7175.3225	3902.0890000000004	3692.9851	16791.0592	10343.607	5885.5701	6613.94	3045.5492	6511.6623	4426.6045	10368.8349	3087.009	4689.249	2750.8063	6303.5519	7986.8648	6598.3638	7575.408	4069.3259	4242.8418	9765.3225	5485.5295	8685.1648	8067.3716	8303.2018	4843.0364	4123.0066	6104.4455	8354.9672	
P461-PWY	hexitol fermentation to lactate, formate, ethanol and acetate	1812.6284	4528.6008	2728.2486	2502.3365	2526.9648	5349.3294	1970.2361	1246.3743	2470.8365	4142.5799	2609.844	1171.3037	3374.3336	1391.8306	1386.5541	1745.5087	3421.365	3729.119	2479.4097	1910.0032	3061.2036	3264.93	3381.9411	2075.4443	1770.5584	1427.7936	1638.1063	2454.9948	1697.5192	5219.6071	7946.2175	2649.5846	1656.6932	1827.4881	2528.5719	4333.1099	2465.0937	2268.0375	3196.4232	1772.1369	3202.0979	1635.0732	1842.8220000000001	2654.3821	1267.6165	1361.4751	1665.3473	1967.3523	2400.8983	5982.4411	6720.5264	2534.0624	2204.1197	2622.9309	2343.1925	1797.4677	1504.7952	2985.1452	747.0803	2511.9949	2851.7025	932.0169999999999	463.10900000000004	9086.8168	2308.7155	1795.3541	2200.1268	0.0	1998.244	1591.1771	683.9336	3258.5716	3203.8734	1579.0187	6402.1245	2205.1969	1070.5924	3468.4712	1671.32	0	941.5461	1146.4444	3695.7908	2392.6139	1637.9747	4150.1336	3056.1695	3871.6032	1144.4242	6348.0235	1676.997	581.7502	328.3175	381.4563	2437.0436	5092.0267	2607.7448	1692.9025	1683.9352	2728.1038	2502.7857	1010.6744	3465.0668	1113.8039999999999	778.5555	2565.5473	1293.0138	754.8345	5840.8552	4112.7558	1237.097	2338.3877	964.073	2183.4973	1484.9308	4204.4055	993.5056	1633.6591	871.3794	2182.844	2806.8592	691.1733	473.4624	1311.7666	1437.2878	1005.4954	1946.6206	3013.6065	3038.8785	3080.3219	1597.8075	1377.9256	1957.8457	2476.8936	
P562-PWY	myo-inositol degradation I	45.4685	494.4697	32.7369	233.9296	77.5426	137.7764	23.1183	131.7842	189.6553	344.2015	119.3334	21.6785	96.3106	22.7867	129.0495	157.5124	309.8609	410.7506	240.2509	26.6527	89.1423	95.1051	285.2833	41.2007	79.3792	160.9479	36.2907	18.535999999999998	105.9881	852.1986	170.9624	157.702	288.6381	247.6892	90.9291	215.9375	148.5598	232.2944	558.3448	249.0235	242.9855	18.135	276.5814	91.9006	52.3739	198.7351	37.0747	91.5815	230.3604	68.4115	192.1928	33.3481	92.0616	79.0738	16.1479	18.3623	14.7247	271.0132	0.0	58.9821	79.5109	0.0	0.0	473.9516	22.5492	87.6397	58.1857	0.0	26.6959	94.7233	7.7410000000000005	152.4093	32.5599	76.8712	340.3354	82.05799999999999	171.547	285.1634	42.8446	0	15.4027	43.6296	147.9504	103.3663	90.9383	303.6738	331.4016	139.5904	9.2135	704.4592	88.5004	117.1212	483.9864	130.9967	383.7126	230.1458	22.7026	119.5173	100.3367	207.2573	174.0267	160.3854	316.1755	799.7026	121.7888	156.4849	220.1377	70.7305	320.5333	93.319	0.0	314.813	485.1179	538.6325	657.7873	92.4102	537.2175	16.2378	335.2171	18.6623	146.0836	38.4319	47.1932	22.7122	175.6515	792.4626	609.1305	660.6564	73.2598	84.95700000000001	820.3072	218.5728	240.0293	773.1087	
PANTO-PWY	phosphopantothenate biosynthesis I	7529.8992	5472.2091	7928.2054	7855.3442	7103.384	10453.5433	7227.5624	7576.9426	7339.9146	6736.951999999999	10517.7684	9172.0772	9390.0158	9232.794	6403.4003	7586.3119	9085.7568	9433.4062	9703.1456	9272.3004	9901.8552	8981.6356	7125.0895	8348.9123	8035.6596	10463.0446	10559.42	9623.6204	11405.4048	11630.2623	8347.66	9454.0968	5971.5801	7400.2679	10331.4591	6949.8608	9351.424	8621.9928	10507.6602	10381.3347	9397.1566	8992.9185	8049.0767	12127.758999999998	6995.3676	8445.9159	7164.2855	7947.2793	6664.7531	7811.8614	8195.5762	10626.1153	6281.098000000001	6533.7405	7967.4201	4939.7458	6920.2213	7890.1529	7113.2708	7277.5197	17684.6541	11712.1226	5817.1121	11566.4759	6831.3606	7096.4191	9362.9446	1.0	8029.073	7977.2998	5673.8055	8209.287	8354.8301	7892.89	14486.5139	7806.8838	6209.4484	10736.5212	9664.5956	0	5868.7821	9511.4716	9349.676	7673.9402	9409.843	12237.9926	9612.4923	11181.8238	7023.1092	14592.6156	9995.0524	5951.297	15056.9226	9961.7282	12112.1005	7884.029	10632.6149	8466.7767	12109.836000000001	13749.1587	12963.0571	18243.1661	14665.4257	11814.1549	12255.8061	12097.3942	14154.3598	12404.6978	21717.5493	15075.5485	13820.8118	12017.0016	13080.9467	11719.5737	8795.4496	7216.0732	13749.8325	10492.5327	12996.9205	13617.5895	15130.1628	10026.2631	6637.6735	10678.6493	8659.3188	11025.3464	11027.1761	11109.7661	14974.7755	10576.3209	8796.8892	11478.7172	11105.8564	11970.7335	
PANTOSYN-PWY	pantothenate and coenzyme A biosynthesis I	9687.7212	6934.1103	9368.7449	10409.321	8324.5455	12934.3749	9187.134	8428.5518	8989.9654	8584.3981	12338.7746	10974.031	11623.0463	10527.9365	7035.9130000000005	10088.5697	11254.374	11402.0404	11863.4623	10962.47	12123.848	10367.0496	8491.2785	10248.1046	9970.7442	11311.035	11617.7637	12096.3677	13553.8507	14267.0943	10631.0032	12204.301000000001	8439.6744	9854.3188	12689.438999999998	8830.765	10716.4007	10109.8374	12350.4467	12056.9431	10642.612	10707.2644	10167.5651	13018.9022	9062.7916	8713.2245	9940.0994	8649.9833	8497.9916	9502.4093	10278.2218	11491.5124	8064.3671	8611.3109	9637.6154	6328.4226	8564.1148	9318.4302	8654.4086	9313.9021	19099.096	12978.61	6486.0895	14580.326000000001	8349.886999999999	8653.9021	10229.212	1.0	9854.6611	9350.4424	7270.1095	10018.865	9788.8602	9866.8584	16829.3426	9848.2614	8631.4572	13450.1247	12067.4699	0	6760.4176	11343.1657	11385.8362	9359.7507	11207.0853	15170.5695	11729.1619	13068.7715	8211.6396	16989.3328	11286.0825	7627.847	16316.0933	11357.1714	13868.4231	10251.3392	12734.77	9704.0462	13446.6503	15105.4086	14780.2093	21905.2267	17065.3229	12986.6546	13388.5259	13408.2156	16506.6777	13709.0345	26951.4985	16667.1018	16658.3931	14353.9504	16204.4682	15142.4117	10970.7527	9458.0075	16411.1655	12130.8519	15874.7855	16314.9688	18211.0439	11212.5733	8265.4753	12287.4391	10796.4226	12534.8183	12829.5043	12866.3036	16943.1762	13063.5748	10643.6385	13548.1001	12731.4778	13534.7006	
PENTOSE-P-PWY	pentose phosphate pathway	10424.8374	9108.6597	8714.0934	11501.9028	6567.3212	13579.275	9691.844000000001	8240.9932	8692.8871	10536.1453	12246.7403	10474.2842	11021.3289	7737.3239	7707.5077	11105.2033	12273.8693	12609.9693	11288.1866	9283.0746	12552.4831	10502.6535	9446.6801	7498.7562	11168.3949	10238.4562	9271.3863	11131.5566	11284.8077	16342.0857	13879.8773	10704.4006	12106.9538	10962.6387	11066.6551	10089.1469	9990.4455	8125.9996	10991.8098	10466.8225	14562.6167	9246.9726	11351.8468	10442.1547	8150.0399	8069.4766	10928.1645	7194.1269	8059.6238	9681.249	11495.3925	8751.2317	7983.328	6887.6649	8972.2735	5819.2797	7718.2674	9585.5674	7360.1862	8467.7928	17183.6264	10581.7738	4715.6547	17059.0319	8687.7185	9267.0316	8486.383	0.0	9641.721	8762.6787	5839.0504	10783.1757	8774.494	10126.3359	14766.9167	8480.3731	10959.8741	14377.6404	12171.7408	0	5425.804	11549.0079	10785.8251	8900.9179	10697.2963	15729.0783	12810.3352	12064.1444	8185.0802	13785.8426	8567.8583	7321.8556	9420.4178	7909.3991	8752.5857	10244.6888	10164.9258	6820.3640000000005	8347.9954	10234.3635	10825.6403	10019.5052	11845.0411	8462.1008	8377.382	9934.7795	10479.4221	7042.0504	23211.4754	11394.127	13314.964	11689.3134	13027.8105	16696.8708	11549.9285	12465.5108	11220.2654	6561.3929	9019.5378	11284.9815	13378.0616	6916.2506	6522.8565	8134.0988	9335.916	9525.8436	10545.7492	10124.6462	9877.4434	12520.0311	7980.6140000000005	9593.0509	10328.1304	8161.1359	
PEPTIDOGLYCANSYN-PWY	peptidoglycan biosynthesis I (meso-diaminopimelate containing)	18754.9522	14666.8166	16179.4168	22220.1748	12581.4569	22084.7675	16410.0539	12093.8344	15250.5591	17821.9564	19251.4454	16601.9796	19770.5319	15028.0382	11676.43	21460.7615	18457.1711	19465.4228	18984.1952	17076.7985	21700.8137	17236.5775	13879.5037	18659.2568	17645.5443	16654.5356	16345.0997	22540.0608	20395.4579	23587.0763	21040.2204	25474.252	27072.6354	21711.5443	23147.332000000002	17360.0513	16958.5408	15708.5333	19000.7992	17856.8023	19285.9843	17492.4381	18433.4148	17519.748	18388.2954	12498.8902	29102.1844	11705.948999999999	17749.9868	17771.3264	19554.7633	15113.1794	14731.6586	21048.1647	17257.3937	11641.2157	15004.1895	15375.4482	14474.7992	18762.604	20378.1785	15359.4059	7624.1901	27506.5643	16200.913999999999	14000.6194	14343.6528	1.0	19217.2636	14404.6805	14159.6	19900.7542	17119.5979	17586.8869	26254.0718	18178.7311	22539.1936	25358.7534	20831.5646	0	9622.1197	19237.0254	19278.7659	16790.7231	17750.5177	25601.7784	19666.3401	21521.8322	13560.9723	27583.0365	14612.6711	13879.8957	18182.2519	14972.5816	18244.7902	20036.4753	20080.3929	13632.5786	17577.9937	19426.7489	20253.3425	31485.6749	24062.0913	18794.1278	15964.2785	17440.4101	22485.9252	15979.5356	45119.5997	21293.9785	25030.1718	21842.0631	27071.1323	29994.6536	20871.1562	21403.5944	23810.2467	16424.9441	24360.5825	24269.0538	28707.6742	14456.5209	13310.6265	16295.4878	18036.5515	18702.3831	18722.3629	18060.6322	21605.8469	24074.1307	17535.2929	19642.9352	17599.968999999997	19720.3832	
PHOSLIPSYN-PWY	superpathway of phospholipid biosynthesis I (bacteria)	18055.0801	15244.9424	14562.5615	21296.4783	11847.0711	21440.1816	15468.7456	11434.1829	13834.3842	18153.7723	19111.7002	15922.0857	18837.6087	13487.2983	11547.4576	20653.8527	18167.4458	19751.206000000002	18118.0059	16494.6989	21190.0198	16173.7976	13904.0741	16480.6325	17504.6078	15932.0255	14924.9923	21155.5754	19313.7562	23079.5851	21257.1003	24681.7091	27107.9192	21435.0865	20969.5554	17345.981	15471.8735	13581.0712	18870.9096	17776.9375	19614.3485	15581.9366	17598.0278	16000.4193	16898.0107	11752.2278	28362.2849	10357.2628	16413.5691	16492.9053	18745.9552	14823.9099	13466.8727	20342.3731	15575.136999999999	10492.9651	13372.1248	14674.0331	12543.6495	17835.1966	21192.6476	12816.1988	6676.7289	27289.379	15257.7607	13728.1641	12694.7622	0.0	17686.8476	12754.2646	12830.399	18680.9107	15354.6772	16707.5724	24122.6405	16785.6631	22239.8762	24710.5154	20245.5095	0	9441.9209	17095.5821	18884.8505	15066.6633	16665.2704	24583.8825	18897.6262	20427.6303	12539.2414	24244.0156	13146.8197	12524.3913	16219.0774	13897.2293	16497.8753	19510.8021	17781.8029	11834.3235	16013.068000000001	17611.6077	17719.7106	26206.4151	21282.7799	17083.901	12967.0949	15490.2451	19458.4524	13754.8967	41246.3148	18985.4341	23574.2707	19347.3651	23554.7612	28712.5056	19971.6099	21629.2147	20595.8856	13889.4692	20510.7509	20983.0729	25080.7921	12828.2539	12535.5154	14906.8118	16701.6202	18040.1076	16329.4103	17305.166	18890.9323	22096.2665	16633.2181	17764.77	16331.5696	18762.7582	
POLYAMINSYN3-PWY	superpathway of polyamine biosynthesis II	346.5105	673.2861	360.3176	384.8864	165.4627	751.2889	290.8737	557.9468	678.1482	561.2415	505.5157	326.4726	287.9395	244.215	430.4022	720.3955	582.2072	899.3339	384.0971	251.817	415.6974	421.7972	620.8503	451.3034	340.6976	636.1758	471.4202	239.6446	192.2558	611.5167	362.3528	741.5427	377.5099	613.075	386.8893	478.3129	571.2057	474.7964	815.6874	577.3316	958.3503	133.6408	520.4586	408.6549	200.7377	608.8527	385.4309	248.1968	499.6556	650.7947	783.6897	1629.8558	823.7735	545.9736	472.1497	353.7805	276.35900000000004	733.3896	462.8176	549.4267	2223.4498	410.4975	624.1932	970.7047	256.1078	299.7831	325.5564	0.0	353.4037	369.8953	127.5848	429.6498	191.4027	310.3131	1198.0375	296.6756	493.3729	489.8987	151.3939	0	130.5116	585.6893	557.4625	261.6312	395.124	983.2951	912.1265	402.2686	253.3158	789.3388	352.4755	305.3025	608.6465	146.7176	483.4399	380.06199999999995	225.1772	441.0339	195.2321	341.8885	696.0209	436.8091	1106.1249	1014.3789	290.3618	682.4416	1116.6949	686.5315	720.1052	1185.7497	865.2149	1730.5594	312.4253	891.1993	1105.8707	846.9635	549.5879	336.8799	389.7905	688.7977	177.0608	421.5399	628.6007	428.5109	1082.0455	1142.7523	356.9406	1390.7405	170.5591	400.585	1257.5817	424.3055	845.3441	790.3918	
